SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,12192017,12202017,KATY,TX,77449,540012,UNAUTHORIZED USE MTR VEHICLE,MA,
M,W,12192017,12202017,HOUSTON,TX,,540407,DWI 2ND,MA,
M,B,12192017,12202017,HOUSTON,TX,77099,480101,EVADING ARREST/DETENTION,MA,
M,B,12192017,12202017,HOUSTON,TX,77099,260544,CREDIT/DEBIT CARD ABUSE,FS,
M,W,12182017,12202017,HOUSTON,TX,77087,540408,DWI THIRD,F3,
M,A,12182017,12202017,HOUSTON,TX,77099,131302,ASSAULT-BODILY INJURY,MA,
M,W,12192017,12202017,HOUSTON,TX,77373,559911,POSS CS PG 3 <28 GRAMS,MA,
M,B,12192017,12202017,SPRING,TX,77379,559906,POSS CS PG 1 4G - 200G,F2,
M,B,12192017,12202017,HOUSTON,TX,77042,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,12192017,12202017,HOUSTON,TX,77061,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,W,12192017,12202017,MO CITY,TX,77459,229905,BURG OF VEHICLE W/2 OR MORE CO,FS,
M,W,12182017,12202017,HOUSTON,TX,77008,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,
M,W,12182017,12202017,HOUSTON,TX,77008,559905,POSS CS PG 1  1 - 4 GRAMS,F3,
M,B,12182017,12202017,BAYTOWN,TX,77520,120501,ROBBERY-BODILY INJURY,F2,
M,W,12202017,12202017,HOUSTON,TX,,489902,FAIL TO ID TO P.O. FALSE INF,MB,
M,W,12202017,12202017,HOUSTON,TX,,489902,FAIL TO ID TO P.O. FALSE INF,MB,
F,W,12192017,12202017,HOUSTON,TX,77023,210096,TERRORISTIC THREAT,MA,
F,W,12192017,12202017,HOUSTON,TX,77071,480127,EVADING ARREST/DETENTION W/VEH,F3,
F,B,12192017,12202017,HOUSTON,TX,77088,540097,FAILURE MAINTAIN FINANCIAL RES,MC,PART
F,B,12192017,12202017,HOUSTON,TX,77088,540097,FAILURE MAINTAIN FINANCIAL RES,MC,PART
F,B,12192017,12202017,HOUSTON,TX,77060,480111,EVADE ARREST-SBI OR DEATH,F3,
F,B,12192017,12202017,HOUSTON,TX,77060,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
F,B,12192017,12202017,HOUSTON,TX,77060,120501,ROBBERY-BODILY INJURY,F2,DADJ
M,W,12192017,12202017,DAYTON,TX,77575,909901,MOTION TO REVOKE PAROLE,F,
M,W,12192017,12202017,DAYTON,TX,77575,230089,FRAUD/DESTR - PRICE TAG,MA,
M,W,12192017,12202017,HOUSTON,TX,77084,709963,HARASSMENT OF PUBLIC SERVANT,F3,
M,W,12192017,12202017,HOUSTON,TX,77084,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
M,B,12192017,12202017,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,W,12192017,12202017,HOUSTON,TX,,131318,ASSAULT-BOD INJ-PUB SERV/RETAL,F3,
M,W,12192017,12202017,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,12192017,12202017,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,12192017,12202017,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
F,W,12192017,12202017,SPRING,TX,77382,120502,ROBBERY-THREATS,F2,
F,W,12192017,12202017,SPRING,TX,77382,400404,PROSTITUTION-2ND,MA,
F,B,12192017,12202017,HOUSTON,TX,77073,120502,ROBBERY-THREATS,F2,
M,B,12192017,12202017,HOUSTON,TX,77099,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,
M,W,12192017,12202017,LOUISVILLE,MS,39339,480101,EVADING ARREST/DETENTION,MA,
M,W,12192017,12202017,HOUSTON,TX,77081,131421,AGG ASSAULT-FAMILY MEMBER,F2,
