SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,04292017,05012017,HOUSTON,TX,,909901,MOTION TO REVOKE PAROLE,F,
M,W,04302017,05012017,SUGAR LAND,TX,77498,820104,SPEEDING,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,,820108,EXPIRED REGISTRATION,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,,820112,NO DRIVER'S LICENSE,MC,COMM
M,W,04302017,05012017,SPRING,TX,77389,820105,FAIL TO CHANGE ADDRESS OF DRIV,MC,COMM
M,W,04302017,05012017,SPRING,TX,77389,820497,FAIL STOP DESIG POINT/STOP SIG,MC,COMM
M,W,04302017,05012017,SPRING,TX,77389,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,W,04302017,05012017,SPRING,TX,77389,820108,EXPIRED REGISTRATION,MC,COMM
M,W,04302017,05012017,SPRING,TX,77389,820828,EXPIRED INSPECTION CERTIFICATE,MC,COMM
M,W,04302017,05012017,SPRING,TX,77389,820108,EXPIRED REGISTRATION,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,77014,239100,THEFT >=$100<$750,MB,
M,B,04292017,05012017,HOUSTON,TX,77016,241111,UNAUTH USE OF VEHICLE,FS,
M,B,04302017,05012017,HOUSTON,TX,77016,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,W,04292017,05012017,HOUSTON,TX,77039,131302,ASSAULT-BODILY INJURY,MA,
M,W,04292017,05012017,HOUSTON,TX,77039,820619,NO SEAT BELT-DRIVER,MC,COMM
M,W,04292017,05012017,HOUSTON,TX,77039,820112,NO DRIVER'S LICENSE,MC,COMM
M,W,04292017,05012017,HOUSTON,TX,77039,820108,EXPIRED REGISTRATION,MC,COMM
M,W,04292017,05012017,HOUSTON,TX,77039,820112,NO DRIVER'S LICENSE,MC,COMM
F,B,04292017,05012017,HOUSTON,TX,77099,131302,ASSAULT-BODILY INJURY,MA,
F,W,04302017,05012017,HOUSTON,TX,77013,290156,CRIM MISCH >=100 <$750,MB,
M,W,04302017,05012017,HOUSTON,TX,77020,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,DISP
F,B,04292017,05012017,HOUSTON,TX,77099,131302,ASSAULT-BODILY INJURY,MA,
M,B,04292017,05012017,HOUSTON,TX,77099,290156,CRIM MISCH >=100 <$750,MB,
F,W,04302017,05012017,HOUSTON,TX,77036,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
F,W,04302017,05012017,HOUSTON,TX,77036,530003,PARENT CONTRIBUTING TO TRUANCY,MC,COMM
F,W,04302017,05012017,HOUSTON,TX,77036,530003,PARENT CONTRIBUTING TO TRUANCY,MC,COMM
F,W,04302017,05012017,HOUSTON,TX,77036,530003,PARENT CONTRIBUTING TO TRUANCY,MC,COMM
F,W,04302017,05012017,HOUSTON,TX,77036,230076,"THEFT >=$20,000 <$100,000",F3,
F,B,04302017,05012017,HOUSTON,TX,77026,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,W,04302017,05012017,GALENA PAR,TX,77547,380029,INTERFERE DUTIES PUB SERVANT,MB,
M,W,04302017,05012017,GALENA PAR,TX,77547,369916,POSS CS NOT IN PG,MB,
M,W,04302017,05012017,GALENA PAR,TX,77547,820112,NO DRIVER'S LICENSE,MC,COMM
M,W,04302017,05012017,GALENA PAR,TX,77547,820170,FAILURE TO DRIVE IN SINGLE MAR,MC,COMM
M,B,04302017,05012017,HOUSTON,TX,77021,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,B,04302017,05012017,CROSBY,TX,,559904,POSS CS PG 1 <1G,FS,
F,B,04302017,05012017,HOUSTON,TX,77090,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,B,04302017,05012017,HOUSTON,TX,77090,820863,FIL OBTAIN TX LICENSE WITHIN 3,MC,COMM
F,B,04302017,05012017,HOUSTON,TX,77090,820163,CHANGED LANE WHEN UNSAFE,MC,COMM
