SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,08132017,08142017,BAYTOWN,TX,77520,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,08132017,08142017,BAYTOWN,TX,77520,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,08132017,08142017,HOUSTON,TX,77095,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,08132017,08142017,HOUSTON,TX,77095,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,W,08132017,08142017,HOUSTON,TX,77049,210097,TERRORISTIC THREAT,MB,
M,W,08122017,08142017,HOUSTON,TX,77064,239100,THEFT >=$100<$750,MB,
M,B,08132017,08142017,HOUSTON,TX,77015,480105,RESIST ARR-SEARCH,MA,
M,B,08132017,08142017,HOUSTON,TX,77095,480101,EVADING ARREST/DETENTION,MA,
M,W,08132017,08142017,SPRING,TX,,549935,DRIVING WHILE LIC SUSPENDED -,MB,
M,B,08132017,08142017,MISSOURI C,TX,77459,131420,ASSAULT-FAMILY MEMBER,MA,
F,W,08132017,08142017,HOUSTON,TX,77087,540471,DWI 1ST OFFENDER BAC>=0.15,MA,
F,W,08132017,08142017,HOUSTON,TX,,500430,RETALIATION,F3,DADJ
F,W,08132017,08142017,HOUSTON,TX,77009,909901,MOTION TO REVOKE PAROLE,F,
F,B,08132017,08142017,HOUSTON,TX,77088,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
F,B,08132017,08142017,HOUSTON,TX,77088,820497,FAIL STOP DESIG POINT/STOP SIG,MC,COMM
F,B,08132017,08142017,HOUSTON,TX,77088,820828,EXPIRED INSPECTION CERTIFICATE,MC,COMM
F,B,08132017,08142017,HOUSTON,TX,77088,820112,NO DRIVER'S LICENSE,MC,COMM
F,B,08132017,08142017,HOUSTON,TX,77088,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
M,W,08122017,08142017,HOUSTON,TX,77586,909901,MOTION TO REVOKE PAROLE,F,
M,W,08122017,08142017,HOUSTON,TX,77586,380029,INTERFERE DUTIES PUB SERVANT,MB,
M,W,08122017,08142017,HOUSTON,TX,77586,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,W,08122017,08142017,HOUSTON,TX,77017,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,08122017,08142017,HOUSTON,TX,,500500,CONTEMPT OF COURT,M,
M,B,08122017,08142017,HOUSTON,TX,77004,230166,"THEFT >=2,500 <30,000",FS,
M,B,08122017,08142017,HOUSTON,TX,77004,820935,OPR_MOTOR VEH ON TOLL RD WHEN,MC,COMM
M,B,08122017,08142017,HOUSTON,TX,77033,559904,POSS CS PG 1 <1G,FS,
M,B,08122017,08142017,HOUSTON,TX,,480105,RESIST ARR-SEARCH,MA,
M,B,08132017,08142017,HOUSTON,TX,77036,559917,MAN/DEL CS PG I <1GRAM,FS,DADJ
M,W,08122017,08142017,,,,131421,AGG ASSAULT-FAMILY MEMBER,F2,
F,B,08132017,08142017,HOUSTON,TX,77014,290151,"CRIMINAL MISCHIEF >=$750<$2,50",MA,
F,B,08132017,08142017,HOUSTON,TX,77014,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
F,B,08132017,08142017,HOUSTON,TX,77014,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,B,08132017,08142017,HOUSTON,TX,77014,820112,NO DRIVER'S LICENSE,MC,COMM
F,B,08132017,08142017,HOUSTON,TX,77014,820171,FAILURE TO CONTROL SPEED,MC,COMM
