SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,05112017,05132017,HOUSTON,TX,77033,909901,MOTION TO REVOKE PAROLE,F,
M,B,05112017,05132017,HOUSTON,TX,77033,250112,FORGERY GOVT FINANCIAL INST,F3,
M,B,05112017,05132017,HOUSTON,TX,77033,520303,FELON POSS WPN,F3,
M,W,05112017,05132017,HOUSTON,TX,77003,559904,POSS CS PG 1 <1G,FS,
M,B,05112017,05132017,HOUSTON,TX,77004,540408,DWI THIRD,F3,
M,W,05132017,05132017,HUMBLE,TX,77396,239937,THFT MATERIAL ALUM/BRNZ/COPPR/,FS,
M,B,05112017,05132017,NEWWAVERLY,TX,77358,220205,BURGLARY OF HABITATION,F2,DADJ
F,W,05122017,05132017,HOUSTON,TX,77076,559904,POSS CS PG 1 <1G,FS,
M,B,05122017,05132017,WALLER,TX,77484,120501,ROBBERY-BODILY INJURY,F2,
M,B,05112017,05132017,HOUSTON,TX,77016,909901,MOTION TO REVOKE PAROLE,F,
M,W,05122017,05132017,FULSHEAR,TX,77441,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,W,05122017,05132017,FULSHEAR,TX,77441,820122,EXPIRED DRIVERS LICENSE,MC,COMM
M,W,05122017,05132017,FULSHEAR,TX,77441,820638,OPER VEH W/O LIC PLATES/1 PLAT,MC,COMM
M,W,05122017,05132017,FULSHEAR,TX,77441,820171,FAILURE TO CONTROL SPEED,MC,COMM
M,W,05122017,05132017,SPRING,TX,77379,420003,PUBLIC INTOXICATION,MC,NPCF
M,W,05132017,05132017,LA PORTE,TX,77571,540416,DRIVING WHILE INTOXICATED,MB,
M,W,05122017,05132017,BAYTOWN,TX,77521,909901,MOTION TO REVOKE PAROLE,F,
M,B,05122017,05132017,HOUSTON,TX,77026,489902,FAIL TO ID TO P.O. FALSE INF,MB,
M,B,05122017,05132017,HOUSTON,TX,77026,909901,MOTION TO REVOKE PAROLE,F,
M,B,05122017,05132017,BATON ROUG,LA,70812,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,DADJ
M,W,05122017,05132017,HOUSTON,TX,77034,420003,PUBLIC INTOXICATION,MC,NPCF
M,B,05132017,05132017,PASADENA,TX,,559904,POSS CS PG 1 <1G,FS,
F,W,05122017,05132017,HOUSTON,TX,77008,559911,POSS CS PG 3 <28 GRAMS,MA,
M,W,05122017,05132017,METAIRIE,LA,70001,269955,DISPLAY FICTITIOUS LICENSE PLA,MB,
M,W,05132017,05132017,HOUSTON,TX,,820104,SPEEDING,MC,COMM
F,B,05122017,05132017,HOUSTON,TX,,559904,POSS CS PG 1 <1G,FS,
F,B,05122017,05132017,HOUSTON,TX,77028,130119,AGG ASSAULT W/DEADLY WEAPON,F2,DADJ
F,B,05122017,05132017,HOUSTON,TX,77022,230178,THEFT AGGREGATE =>$100<$750 1C,MB,DADJ
M,B,05122017,05132017,HOUSTON,TX,77084,220074,BURGLARY OF VEHICLE,MA,
M,B,05122017,05132017,HOUSTON,TX,77084,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,05122017,05132017,HOUSTON,TX,77084,820831,OPER OF VEH W/O LIC PLT OR REG,MC,COMM
M,B,05122017,05132017,HOUSTON,TX,77084,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,05112017,05132017,LA PORTE,TX,77571,559917,MAN/DEL CS PG I <1GRAM,FS,
M,B,05132017,05132017,HOUSTON,TX,77008,260445,FRAUD/USE/POSS ID INFO-LESS 5,FS,
M,B,05132017,05132017,HOUSTON,TX,77008,260445,FRAUD/USE/POSS ID INFO-LESS 5,FS,
M,B,05132017,05132017,HOUSTON,TX,77008,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
M,B,05132017,05132017,HOUSTON,TX,77008,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
M,B,05132017,05132017,HOUSTON,TX,77008,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,05132017,05132017,HOUSTON,TX,77008,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,B,05122017,05132017,HOUSTON,TX,77090,540097,FAILURE MAINTAIN FINANCIAL RES,MC,DISP
F,B,05122017,05132017,HOUSTON,TX,77096,290156,CRIM MISCH >=100 <$750,MB,
M,B,05132017,05132017,HOU,TX,77021,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
M,B,05132017,05132017,HOU,TX,77021,820104,SPEEDING,MC,COMM
M,B,05132017,05132017,HOUSTON,TX,77088,220074,BURGLARY OF VEHICLE,MA,
M,W,05112017,05132017,HOUSTON,TX,77009,909901,MOTION TO REVOKE PAROLE,F,
