SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,12252017,12262017,HOUSTON,TX,77018,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,W,12252017,12262017,HOUSTON,TX,77018,130519,AGG ASSLT AGAINST PB SERVANT,F1,
M,W,12252017,12262017,HOUSTON,TX,77018,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,W,12252017,12262017,HOUSTON,TX,77013,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,12252017,12262017,HOUSTON,TX,77055,540408,DWI THIRD,F3,
M,B,12252017,12262017,HOUSTON,TX,77067,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
M,W,12252017,12262017,HOUSTON,TX,77057,540416,DRIVING WHILE INTOXICATED,MB,
M,W,12252017,12262017,HOUSTON,TX,,139903,ASSLT INT/RCK/IMP/BRTH/CIRC/PR,F2,
M,W,12252017,12262017,HOUSTON,TX,77075,131421,AGG ASSAULT-FAMILY MEMBER,F2,
M,W,12252017,12262017,HOUSTON,TX,77039,888888,CHILD SUPPORT VIOLATION,MC,
M,W,12252017,12262017,HOUSTON,TX,,559904,POSS CS PG 1 <1G,FS,
M,B,12252017,12262017,HOUSTON,TX,77091,540416,DRIVING WHILE INTOXICATED,MB,
F,B,12252017,12262017,HOUSTON,TX,,489902,FAIL TO ID TO P.O. FALSE INF,MB,
F,B,12252017,12262017,HOUSTON,TX,,530003,PARENT CONTRIBUTING TO TRUANCY,MC,COMM
F,W,12252017,12262017,HOUSTON,TX,77081,559904,POSS CS PG 1 <1G,FS,
F,B,12252017,12262017,HOUSTON,TX,77045,220205,BURGLARY OF HABITATION,F2,
M,W,12252017,12262017,HOUSTON,TX,77035,540408,DWI THIRD,F3,
M,W,12262017,12262017,HOUSTON,TX,77084,559908,POSS CS PG 2 <1GRAM,FS,
M,W,12262017,12262017,HOUSTON,TX,77084,820112,NO DRIVER'S LICENSE,MC,DISP
M,W,12262017,12262017,HOUSTON,TX,77084,820104,SPEEDING,MC,DISP
M,W,12252017,12262017,HOUSTON,TX,77076,131421,AGG ASSAULT-FAMILY MEMBER,F2,
M,B,12252017,12262017,HOUSTON,TX,77085,220205,BURGLARY OF HABITATION,F2,
