SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,05022017,05032017,LA PORTE,TX,77571,356223,POSS MARIJ<=2OZ DRUG FREE ZONE,MA,
M,W,05022017,05032017,HOUSTON,TX,77088,820819,ILLEGAL USE OF BUYER'S TAG,MC,COMM
M,W,05022017,05032017,HOUSTON,TX,77088,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,05012017,05032017,HOUSTON,TX,77055,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,DISP
M,B,05022017,05032017,HOUSTON,TX,77045,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,05022017,05032017,HOUSTON,TX,77045,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,05022017,05032017,HOUSTON,TX,77045,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,05022017,05032017,HOUSTON,TX,77045,820108,EXPIRED REGISTRATION,MC,COMM
M,B,05012017,05032017,ORANGE,TX,77630,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,05022017,05032017,SPRING,TX,77379,559905,POSS CS PG 1  1 - 4 GRAMS,F3,
M,B,05022017,05032017,SPRING,TX,77379,520303,FELON POSS WPN,F3,
M,B,05022017,05032017,SPRING,TX,77379,530904,STALKING,F3,
M,B,05022017,05032017,HOUSTON,TX,77015,358050,MAN/DEL CS PG1>1G DRUG FREE ZO,F,
M,W,05022017,05032017,KATY,TC,77493,540408,DWI THIRD,F3,PROB
M,W,05012017,05032017,HOUSTON,TX,77083,230187,THEFT AGGREGATE =>30K<150K MUL,F3,
M,B,05012017,05032017,HOUSTON,TX,77016,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
M,W,05022017,05032017,HOUSTON,TX,,380257,INJURY TO ELDERLY,F3,
F,B,05022017,05032017,HOUSTON,TX,77014,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
F,B,05022017,05032017,HOUSTON,TX,77014,820419,UNSEC CHILD UND 8/LESS THAN 4F,MC,COMM
F,B,05022017,05032017,HOUSTON,TX,77014,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,05022017,05032017,HOUSTON,TX,77038,559905,POSS CS PG 1  1 - 4 GRAMS,F3,
M,B,05012017,05032017,HOUSTON,TX,77060,559904,POSS CS PG 1 <1G,FS,DISM
M,W,05012017,05032017,WEBSTER,TX,77000,559904,POSS CS PG 1 <1G,FS,
M,W,05022017,05032017,HOUSTON,TX,77060,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,05012017,05032017,HOUSTON,TX,77043,559906,POSS CS PG 1 4G - 200G,F2,DISM
M,B,05012017,05032017,HOUSTON,TX,77043,540097,FAILURE MAINTAIN FINANCIAL RES,MC,DISP
M,B,05012017,05032017,HOUSTON,TX,77043,820828,EXPIRED INSPECTION CERTIFICATE,MC,DISP
M,B,05022017,05032017,HOUSTON,TX,,520303,FELON POSS WPN,F3,
M,B,05022017,05032017,HOUSTON,TX,,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,B,05022017,05032017,HOUSTON,TX,77035,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,05022017,05032017,HOUSTON,TX,77035,820379,UNREGISTERED TRAILER,M,COMM
M,B,05022017,05032017,HOUSTON,TX,77035,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
M,B,05022017,05032017,HOUSTON,TX,77035,820108,EXPIRED REGISTRATION,MC,COMM
M,B,05022017,05032017,HOUSTON,TX,77035,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
