SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,05152017,05162017,SOUTH HOUS,TX,77587,489902,FAIL TO ID TO P.O. FALSE INF,MB,
M,W,05152016,05162017,HOUSTON,TX,77013,500430,RETALIATION,F3,
M,W,05152017,05162017,HOUSTON,TX,77053,540472,DWI 2ND OFFENDER BAC>=0.15,MA,
M,W,05142017,05162017,HOUSTON,TX,,820273,FAILURE TO GIVE INFO-LANDSCAP,MB,
M,W,05152017,05162017,HOUSTON,TX,77041,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,W,05152017,05162017,HOUSTON,TX,77041,820104,SPEEDING,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,77065,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,05152017,05162017,PASADENA,TX,77502,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
M,B,05152017,05162017,HOUSTON,TX,77000,559904,POSS CS PG 1 <1G,FS,
M,B,05152017,05162017,BAYTOWN,TX,77520,820419,UNSEC CHILD UND 8/LESS THAN 4F,MC,COMM
M,B,05152017,05162017,BAYTOWN,TX,77520,820104,SPEEDING,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,,369916,POSS CS NOT IN PG,MB,
M,B,05152017,05162017,HOUSTON,TX,77028,559904,POSS CS PG 1 <1G,FS,
M,W,05152017,05162017,HOUSTON,TX,77084,559904,POSS CS PG 1 <1G,FS,
M,B,05152017,05162017,HOUSTON,TX,77065,530940,HARASSMENT - VERBAL,MB,
M,W,05152017,05162017,HOUSTON,TX,77072,220074,BURGLARY OF VEHICLE,MA,PROB
M,W,05152017,05162017,HOUSTON,TX,77070,350424,POSS CONT SUBSTANCE,MB,
M,I,05152017,05162017,,LA,,990001,MILITARY VIOLATION,,
F,W,05152017,05162017,LA PORTE,TX,77571,239100,THEFT >=$100<$750,MB,
F,W,05152017,05162017,HOUSTON,TX,77093,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,
F,W,05152017,05162017,HOUSTON,TX,77093,290156,CRIM MISCH >=100 <$750,MB,
M,W,05152017,05162017,HOUSTON,TX,77055,909901,MOTION TO REVOKE PAROLE,F,
F,W,05152017,05162017,KATY,TX,77493,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
F,W,05152017,05162017,KATY,TX,77493,540097,FAILURE MAINTAIN FINANCIAL RES,MC,DISP
M,W,05152017,05162017,HOUSTON,TX,77015,559904,POSS CS PG 1 <1G,FS,DADJ
F,B,05152017,05162017,HOUSTON,TX,77035,820459,DISREG TRAFFIC CONTROL DEVICE,MC,COMM
F,B,05152017,05162017,HOUSTON,TX,77035,820935,OPR_MOTOR VEH ON TOLL RD WHEN,MC,COMM
F,B,05152017,05162017,HOUSTON,TX,77035,820289,FAILURE OR REFUSAL TO PAY TOLL,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,77016,559908,POSS CS PG 2 <1GRAM,FS,
M,B,05152017,05162017,HOUSTON,TX,,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
M,W,05152017,05162017,SEALY,TX,77474,540471,DWI 1ST OFFENDER BAC>=0.15,MA,PROB
M,B,05152017,05162017,HOUSTON,TX,77088,120404,AGG ROBBERY-DEADLY WPN,F1,
M,W,05152017,05162017,KATY,TX,77449,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
M,B,05152017,05162017,BEAUMONT,TX,77701,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,W,05152017,05162017,HOUSTON,TX,77084,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,05152017,05162017,HOUSTON,TX,77081,269955,DISPLAY FICTITIOUS LICENSE PLA,MB,
M,B,05152017,05162017,RICHWOOD,TX,77531,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,W,05152017,05162017,SPRING,TX,77388,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
M,W,05152017,05162017,SPRING,TX,77388,820828,EXPIRED INSPECTION CERTIFICATE,MC,COMM
M,W,05152017,05162017,SPRING,TX,77388,820108,EXPIRED REGISTRATION,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,77004,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,05152017,05162017,HOUSTON,TX,77084,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,W,05152017,05162017,HOUSTON,TX,77006,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,05152017,05162017,HOUSTON,TX,77040,820466,DROVE THROUGH SAFETY ZONE,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,77040,820828,EXPIRED INSPECTION CERTIFICATE,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,77040,820108,EXPIRED REGISTRATION,MC,COMM
M,B,05152017,05162017,HOUSTON,TX,,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,W,05152017,05162017,GALINA PAR,TX,77547,239100,THEFT >=$100<$750,MB,
M,B,05152017,05162017,KATY,TX,77449,120404,AGG ROBBERY-DEADLY WPN,F1,
M,B,05152017,05162017,HOUSTON,TX,77084,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
M,B,05152017,05162017,KATY,TX,77449,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
M,B,05152017,05162017,HOUSTON,TX,77086,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
M,W,05152017,05162017,HOUSTON,TX,77064,549935,DRIVING WHILE LIC SUSPENDED -,MB,
M,W,05152017,05162017,HOUSTON,TX,77084,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
M,B,05152017,05162017,HOUSTON,TX,77060,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
