SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,03282018,03292018,HOUSTON,TX,,131302,ASSAULT-BODILY INJURY,MA,
M,W,03282018,03292018,HOUSTON,TX,77087,540471,DWI 1ST OFFENDER BAC>=0.15,MA,DISP
M,B,03282018,03292018,SPRING,TX,77388,356208,POSS MARIJUANA,F,
M,B,03272018,03292018,HOUSTON,TX,77004,220074,BURGLARY OF VEHICLE,MA,
M,B,03272018,03292018,HOUSTON,TX,77004,520303,FELON POSS WPN,F3,DADJ
M,W,03282018,03292018,HOUSTON,TX,77099,559905,POSS CS PG 1  1 - 4 GRAMS,F3,DADJ
M,W,03272018,03292018,HOUSTON,TX,77075,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,03272018,03292018,HOUSTON,TX,77033,131408,ASLT FAM/HOUSE MEM IMPED BRTH/,F3,
M,W,03272018,03292018,HOUSTON,TX,77035,400416,PROSTITUTION NONPUBLIC PAY FEE,MB,
M,B,03292018,03292018,HOUSTON,TX,77055,210096,TERRORISTIC THREAT,MA,
M,W,03282018,03292018,HOUSTON,TX,77026,220096,BURGLARY OF A BUILDING,FS,
M,W,03282018,03292018,HOUSTON,TX,77026,220096,BURGLARY OF A BUILDING,FS,
M,B,03272018,03292018,HOUSTON,TX,,489902,FAIL TO ID TO P.O. FALSE INF,MB,
M,B,03282018,03292018,HOUSTON,TX,77014,131408,ASLT FAM/HOUSE MEM IMPED BRTH/,F3,
M,B,03282015,03292018,HOUSTON,TX,77033,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,B,03282015,03292018,HOUSTON,TX,77033,820772,FAILURE TO APPEAR,MC,COMM
M,B,03282015,03292018,HOUSTON,TX,77033,820104,SPEEDING,MC,COMM
M,B,03282015,03292018,HOUSTON,TX,77033,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
M,W,03282018,03292018,HOUSTON,TX,77373,210096,TERRORISTIC THREAT,MA,
F,W,03282018,03292018,HOU,TX,77070,540408,DWI THIRD,F3,PROB
F,W,03282018,03292018,LA PORTE,TX,77571,239954,THFT ELDER NON/PROFIT ORG $20K,F2,PROB
F,W,03282018,03292018,HOUSTON,TX,77084,230075,THEFT $1500-20K,FS,DADJ
F,B,03282018,03292018,HOUSTON,TX,77051,131406,CONTINUOUS VIOL AGAINST THE FA,F3,
M,W,03282018,03292018,BELLAIRE,TX,77401,909800,BENCH WARRANT,M,
M,B,03282018,03292018,HOUSTON,TX,77045,260544,CREDIT/DEBIT CARD ABUSE,FS,
M,B,03282018,03292018,HOUSTON,TX,,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,B,03282018,03292018,HOUSTON,TX,,559948,POSS W/INT DEL/MAN/DEL PG1 >=4,F1,
M,B,03282018,03292018,HOUSTON,TX,,559927,MAN/DEL CS PG III/IV 28-200 GR,F2,
M,W,03282018,03292018,HOUSTON,TX,77055,220205,BURGLARY OF HABITATION,F2,
M,B,03282018,03292018,HOUSTON,TX,77090,220096,BURGLARY OF A BUILDING,FS,
M,W,03272018,03292018,HOUSTON,TX,77043,131408,ASLT FAM/HOUSE MEM IMPED BRTH/,F3,
F,A,03282018,03292018,HOUSTON,TX,77036,239977,THEFT FROM PERSON/ELDERLY,F3,
M,B,03282018,03292018,HOUSTON,TX,77088,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,03272018,03292018,HOUSTON,TX,77082,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,B,03272018,03292018,HOUSTON,TX,77082,559910,POSS CS PG 2 4G - 400G,F2,
M,B,03272018,03292018,HOUSTON,TX,77082,290152,"CRIMINAL MISCHIEF >=$2,500<30K",FS,
M,W,03282018,03292018,KATY,TX,77450,359101,POSS OF CS PG 1-A <20 ABUSE UN,FS,
M,W,03282018,03292018,KATY,TX,77450,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
M,W,03282018,03292018,KATY,TX,77450,350004,DEL CONT. SUBST.,F,
