SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,05152018,05162018,HOUSTON,TX,77029,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
M,W,05142016,05162018,,,,260542,CREDIT/DEBIT CARD ABUSE,MB,
M,W,05142018,05162018,HOUSTON,TX,77083,559904,POSS CS PG 1 <1G,FS,
M,B,05152018,05162018,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,05152018,05162018,HOUSTON,TX,77061,559904,POSS CS PG 1 <1G,FS,
M,B,05152018,05162018,HOUSTON,TX,77061,559904,POSS CS PG 1 <1G,FS,
M,B,05152018,05162018,HOUSTON,TX,77061,520301,UNLAW CARRY WPN,MA,
M,B,05152018,05162018,HOUSTON,TX,77061,131700,ASSLT-DEADLY WPN,M,
M,B,05142018,05162018,HOUSTON,TX,77090,909701,OUT OF STATE - FUGITIVE,M,
M,B,05152018,05162018,HOUSTON,TX,77039,559905,POSS CS PG 1  1 - 4 GRAMS,F3,
M,B,05152018,05162018,HOUSTON,TX,77039,820122,EXPIRED DRIVERS LICENSE,MC,COMM
M,B,05152018,05162018,HOUSTON,TX,77039,820108,EXPIRED REGISTRATION,MC,COMM
M,B,05152018,05162018,HOUSTON,TX,77039,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,05152018,05162018,SPRING,TX,77373,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,05152018,05162018,HOU,TX,77011,220096,BURGLARY OF A BUILDING,FS,
F,W,05152018,05162018,HUMBLE,TX,77346,540416,DRIVING WHILE INTOXICATED,MB,
M,B,05152018,05162018,HOUSTON,TX,77073,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,B,05152018,05162018,HOUSTON,TX,77044,131408,ASLT FAM/HOUSE MEM IMPED BRTH/,F3,
M,B,05152018,05162018,KATY,TX,77449,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,05152018,05162018,HOUSTON,TX,77009,540416,DRIVING WHILE INTOXICATED,MB,
M,W,05152018,05162018,HOUSTON,TX,77022,490402,HINDER APPREHENSION,MA,
M,W,05152018,05162018,HOUSTON,TX,77022,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,W,05152018,05162018,HUMBLE,TX,,530903,HARASSMENT,F3,
M,W,05152018,05162018,HUMBLE,TX,,360010,FALSIFY DRUG TEST RESULTS,MB,
M,W,05162018,05162018,HOUSTON,TX,77036,540471,DWI 1ST OFFENDER BAC>=0.15,MA,
M,W,05162018,05162018,HOUSTON,TX,77036,540471,DWI 1ST OFFENDER BAC>=0.15,MA,
M,B,05152018,05162018,HOUSTON,TX,77067,290156,CRIM MISCH >=100 <$750,MB,
M,W,05152018,05162018,HOUSTON,TX,77082,239100,THEFT >=$100<$750,MB,
M,B,05152018,05162018,HOUSTON,TX,77026,520303,FELON POSS WPN,F3,
F,W,05152018,05162018,CHANNELVIE,TX,77530,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
F,W,05152018,05162018,CHANNELVIE,TX,77530,139909,ASSLT FAM/HOUSEHOLD MEM W/PREV,F3,
F,W,05152018,05162018,CHANNELVIE,TX,77530,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,W,05152018,05162018,CHANNELVIE,TX,77530,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,W,05152018,05162018,CHANNELVIE,TX,77530,820513,FAIL YLD ROW TURNING LEFT,MC,COMM
F,B,05152018,05162018,RICHMOND,TX,77406,540407,DWI 2ND,MA,
F,B,05152018,05162018,RICHMOND,TX,77406,540471,DWI 1ST OFFENDER BAC>=0.15,MA,PROB
F,B,05152018,05162018,HOUSTON,TX,77489,740023,VIOL PROTECTIVE ORDER,MA,
F,B,05152018,05162018,HOUSTON,TX,77026,559905,POSS CS PG 1  1 - 4 GRAMS,F3,
F,W,05152018,05162018,HOUSTON,TX,77057,239100,THEFT >=$100<$750,MB,
F,W,05152018,05162018,TUNKHANNOC,PA,18657,559904,POSS CS PG 1 <1G,FS,
M,W,05152018,05162018,HOUSTON,TX,,239101,THEFT <$100 W/PREV CONVICTION,MB,
M,W,05152018,05162018,HOUSTON,TX,77065,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,05152018,05162018,HOUSTON,TX,,820273,FAILURE TO GIVE INFO-LANDSCAP,MB,
M,W,05152018,05162018,HOUSTON,TX,77081,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,03152018,05162018,HOUSTON,TX,,520303,FELON POSS WPN,F3,
M,B,05152018,05162018,HOUSTON,TX,77002,290156,CRIM MISCH >=100 <$750,MB,
M,B,05152018,05162018,HOUSTON,TX,77002,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,05152018,05162018,HOUSTON,TX,77002,239100,THEFT >=$100<$750,MB,
M,B,05152018,05162018,HOUSTON,TX,77002,480101,EVADING ARREST/DETENTION,MA,
M,B,05152018,05162018,HOUSTON,TX,77002,480105,RESIST ARR-SEARCH,MA,
M,W,05162018,05162018,HOUSTON,TX,77036,131406,CONTINUOUS VIOL AGAINST THE FA,F3,
M,W,05152018,05162018,HOUSTON,TX,77036,480105,RESIST ARR-SEARCH,MA,
