SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,03232018,03242018,HOUSTON,TX,,540416,DRIVING WHILE INTOXICATED,MB,DISP
F,B,03232018,03242018,HOUSTON,TX,77091,559911,POSS CS PG 3 <28 GRAMS,MA,
M,B,03232018,03242018,SPRING,TX,77373,239100,THEFT >=$100<$750,MB,DISP
M,W,03222018,03242018,HOLDEN,WV,25625,240423,ATT THEFT-$200-10000-VEH,MA,
M,W,03222018,03242018,HOLDEN,WV,25625,240423,ATT THEFT-$200-10000-VEH,MA,
F,W,03232018,03242018,HIGHLANDS,TX,77562,559904,POSS CS PG 1 <1G,FS,DADJ
F,W,03232018,03242018,HOUSTON,TX,77060,230180,"THEFT AGGREGATE =>$2,500<$30K",FS,DADJ
M,B,03232018,03242018,SPRING,TX,77090,131302,ASSAULT-BODILY INJURY,MA,DISP
M,W,03232018,03242018,HOUSTON,TX,77092,540407,DWI 2ND,MA,PROB
M,B,03232018,03242018,HOUSTON,TX,77033,131420,ASSAULT-FAMILY MEMBER,MA,DISP
M,B,03222018,03242018,HOUSTON,TX,77020,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,
M,B,03222018,03242018,HOUSTON,TX,77020,239938,POSS/MAN/DIST INSTR TO COMMIT,MA,
M,W,03232018,03242018,BAYTOWN,TX,77521,540407,DWI 2ND,MA,DISP
F,W,03232018,03242018,HOUSTON,TX,77062,540416,DRIVING WHILE INTOXICATED,MB,
M,W,03232018,03242018,KINGWOOD,TX,77339,210096,TERRORISTIC THREAT,MA,DISP
M,W,03232018,03242018,HOUSTON,TX,77009,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,03232018,03242018,HOUSTON,TX,,559904,POSS CS PG 1 <1G,FS,DADJ
M,B,03232018,03242018,HOUSTON,TX,77047,540407,DWI 2ND,MA,DISP
M,A,03232018,03242018,HOUSTON,TX,77064,120404,AGG ROBBERY-DEADLY WPN,F1,DISP
M,B,03232018,03242018,TYLER,TX,75702,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
F,W,03232018,03242018,HOUSTON,TX,77092,131322,ASSAULT PUBLIC SERVANT,F3,
