SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
F,B,03212018,03222018,HOUSTON,TX,77081,489902,FAIL TO ID TO P.O. FALSE INF,MB,
F,B,02212018,03222018,HOUSTON,TX,77026,820112,NO DRIVER'S LICENSE,MC,COMM
F,B,02212018,03222018,HOUSTON,TX,77026,820115,DEFECTIVE TAIL LIGHT,MC,COMM
F,B,02212018,03222018,HOUSTON,TX,77026,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
F,B,02212018,03222018,HOUSTON,TX,77026,359917,POSS DRUG PARAPHERNALIA,MC,COMM
F,B,02212018,03222018,HOUSTON,TX,77026,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,B,02212018,03222018,HOUSTON,TX,77026,820112,NO DRIVER'S LICENSE,MC,COMM
F,B,02212018,03222018,HOUSTON,TX,77026,540416,DRIVING WHILE INTOXICATED,MB,DISP
M,W,03192018,03222018,HOUSTON,TX,77092,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
M,W,03192018,03222018,HOUSTON,TX,77092,131421,AGG ASSAULT-FAMILY MEMBER,F2,
M,B,03212018,03222018,HOUSTON,TX,77033,120502,ROBBERY-THREATS,F2,
M,B,03212018,03222018,HOUSTON,TX,77033,120502,ROBBERY-THREATS,F2,
M,B,03212018,03222018,HOUSTON,TX,77033,230151,"THEFT >=$750 <$2,500",MA,
M,B,03192018,03222018,HOUSTON,TX,77016,241111,UNAUTH USE OF VEHICLE,FS,
M,B,03212018,03222018,HOUSTON,TX,77099,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,03212018,03222018,MISSOURI C,TX,77489,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,DISP
M,W,03212018,03222018,AUSTIN,TX,77046,540415,DRIVING WHILE INTOXICATED,MA,
F,B,03212018,03222018,HOUSTON,TX,77051,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
F,B,03212018,03222018,HOUSTON,TX,77051,820201,IMPEDING TRAFFIC,MC,COMM
F,B,03212018,03222018,HOUSTON,TX,77051,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,B,03212018,03222018,HOUSTON,TX,77051,820808,NO DRIVER LICENSE ON DEMAND,MC,COMM
