SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,03252018,03272018,HOUSTON,TX,77087,131420,ASSAULT-FAMILY MEMBER,MA,
F,W,03262018,03272018,HUFFMAN,TX,77336,570716,CRIM TRES HAB/SHLTR/SUPRFUND/I,MA,
M,W,03252018,03272018,HOUSTON,TX,77025,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,03252013,03272018,HOUSTON,TX,77014,540407,DWI 2ND,MA,
F,W,03262018,03272018,HOUSTON,TX,77086,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,820105,FAIL TO CHANGE ADDRESS OF DRIV,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,820115,DEFECTIVE TAIL LIGHT,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,820497,FAIL STOP DESIG POINT/STOP SIG,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,820104,SPEEDING,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,W,03262018,03272018,HOUSTON,TX,77086,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,03252018,03272018,HOUSTON,TX,77057,480233,TAMPER GOVT RECORD-HARM,F3,
M,B,03252018,03272018,HOUSTON,TX,77057,559910,POSS CS PG 2 4G - 400G,F2,
M,B,03252018,03272018,HOUSTON,TX,77057,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,03262018,03272018,HOUSTON,TX,,230151,"THEFT >=$750 <$2,500",MA,
M,B,03262018,03272018,HOUSTON,TX,77096,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,03262018,03272018,HOUSTON,TX,77096,820619,NO SEAT BELT-DRIVER,MC,COMM
M,B,03262018,03272018,HOUSTON,TX,77032,719904,ANIMAL NOT RESTRAINED,MC,COMM
M,W,03262018,03272018,HOUSTON,TX,77065,549935,DRIVING WHILE LIC SUSPENDED -,MB,
M,W,03262018,03272018,HOUSTON,TX,77049,520303,FELON POSS WPN,F3,
M,W,03262018,03272018,SPLENDORA,TX,77372,241111,UNAUTH USE OF VEHICLE,FS,
M,W,03262018,03272018,EDINBURG,TX,78539,888888,CHILD SUPPORT VIOLATION,MC,
M,W,03262018,03272018,LAFERIA,TX,78559,540408,DWI THIRD,F3,
M,W,03262018,03272018,HOUSTON,TX,77026,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,03262018,03272018,HOUSTON,TX,77026,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,03262018,03272018,HOUSTON,TX,77433,888888,CHILD SUPPORT VIOLATION,MC,
F,W,03262018,03272018,HOUSTON,TX,77082,230151,"THEFT >=$750 <$2,500",MA,
F,B,03262018,03272018,HOUSTON,TX,77038,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
F,B,03262018,03272018,HOUSTON,TX,77026,120501,ROBBERY-BODILY INJURY,F2,
F,B,03262018,03272018,HOUSTON,TX,77407,230166,"THEFT >=2,500 <30,000",FS,
F,B,03262018,03272018,HOUSTON,TX,77407,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
F,B,03262018,03272018,HOUSTON,TX,77407,820497,FAIL STOP DESIG POINT/STOP SIG,MC,COMM
F,B,03262018,03272018,HOUSTON,TX,77407,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,B,03262018,03272018,HOUSTON,TX,77083,559917,MAN/DEL CS PG I <1GRAM,FS,DADJ
F,B,03262018,03272018,HOUSTON,TX,77078,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,03252018,03272018,HOUSTON,TX,77016,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,03252018,03272018,HOUSTON,TX,77088,480101,EVADING ARREST/DETENTION,MA,
M,U,03252018,03272018,HOUSTON,TX,77099,131420,ASSAULT-FAMILY MEMBER,MA,
M,U,03252018,03272018,HOUSTON,TX,77099,380249,INJURY CHILD UNDER 15 B/INJURY,F3,
F,W,03262018,03272018,PASADENA,TX,77502,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,W,03262018,03272018,PASADENA,TX,77502,820112,NO DRIVER'S LICENSE,MC,COMM
F,W,03262018,03272018,PASADENA,TX,77502,820459,DISREG TRAFFIC CONTROL DEVICE,MC,COMM
F,W,03262018,03272018,PASADENA,TX,77502,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,W,03262018,03272018,PASADENA,TX,77502,820112,NO DRIVER'S LICENSE,MC,COMM
F,W,03262018,03272018,PASADENA,TX,77502,820459,DISREG TRAFFIC CONTROL DEVICE,MC,COMM
M,B,03252018,03272018,HOUSTON,TX,77078,241111,UNAUTH USE OF VEHICLE,FS,
M,B,03252018,03272018,HOUSTON,TX,77078,120404,AGG ROBBERY-DEADLY WPN,F1,
M,B,03252018,03272018,HOUSTON,TX,77078,239926,THEFT-SECOND OFFENDER,MB,
F,W,03262018,03272018,BAYTOWN,TX,77520,559904,POSS CS PG 1 <1G,FS,
M,W,03252018,03272018,HOUSTON,TX,77007,111522,SEXUAL ASSAULT,F2,
M,W,03252018,03272018,HOUSTON,TX,77007,131406,CONTINUOUS VIOL AGAINST THE FA,F3,
M,W,03252018,03272018,HOUSTON,TX,77007,131406,CONTINUOUS VIOL AGAINST THE FA,F3,
