SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
F,W,01302018,01312018,PASADENA,TX,77503,131420,ASSAULT-FAMILY MEMBER,MA,
F,W,01302018,01312018,HOUSTON,TX,77069,241111,UNAUTH USE OF VEHICLE,FS,
F,W,01302018,01312018,HOUSTON,TX,77069,239993,THEFT BY CHECK =>$100<$750,MB,
F,W,01312018,01312018,HOUSTON,TX,77000,540112,FSGI ACC ATTEND DAMAGE VEH>=$2,MB,
F,W,01312018,01312018,HOUSTON,TX,77000,540112,FSGI ACC ATTEND DAMAGE VEH>=$2,MB,
M,W,01302018,01312018,CROSBY,TX,77532,820112,NO DRIVER'S LICENSE,MC,COMM
M,W,01302018,01312018,CROSBY,TX,77532,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,W,01302018,01312018,BAYTOWN,TX,,559906,POSS CS PG 1 4G - 200G,F2,
M,B,01292018,01312018,HOUSTON,TX,77033,120404,AGG ROBBERY-DEADLY WPN,F1,
M,B,01292018,01312018,HOUSTON,TX,77093,120123,CONSP ATT ROB-DEADLY WPN,F2,
M,B,01292018,01312018,HOUSTON,TX,77093,520303,FELON POSS WPN,F3,
M,B,01292018,01312018,HOUSTON,TX,77033,120404,AGG ROBBERY-DEADLY WPN,F1,
M,B,01292018,01312018,HOUSTON,TX,77033,120404,AGG ROBBERY-DEADLY WPN,F1,
F,W,01302018,01312018,PASADENA,TX,77503,559906,POSS CS PG 1 4G - 200G,F2,
M,B,01292018,01312018,HOUSTON,TX,77053,120404,AGG ROBBERY-DEADLY WPN,F1,
M,B,01302018,01312018,HOUSTON,TX,77033,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,W,01302018,01312018,HOUSTON,TX,77084,540112,FSGI ACC ATTEND DAMAGE VEH>=$2,MB,
M,W,01312018,01312018,HOUSTON,TX,77084,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,W,01302018,01312018,HOUSTON,TX,77011,131302,ASSAULT-BODILY INJURY,MA,
F,B,01302018,01312018,HARRIS CO,TX,77084,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,01302018,01312018,HOUSTON,TX,77095,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,W,01302018,01312018,HOUSTON,TX,77095,559908,POSS CS PG 2 <1GRAM,FS,
F,B,01302018,01312018,HOUSTON,TX,77053,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,B,01302018,01312018,HOUSTON,TX,77021,480105,RESIST ARR-SEARCH,MA,
M,W,01302018,01312018,DAYTON,TX,77535,230106,THEFT,MC,
M,B,01302018,01312018,SPRING,TX,77373,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
M,B,01302018,01312018,SPRING,TX,77373,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,01302018,01312018,SPRING,TX,77373,239100,THEFT >=$100<$750,MB,
M,B,01302018,01312018,SPRING,TX,77373,559904,POSS CS PG 1 <1G,FS,DADJ
M,W,01302018,01312018,JACINTO CI,TX,77029,540433,DRIVING WHILE LICENSE INVALID,M,
M,W,01302018,01312018,SAN FRANCI,CA,,980000,FEDERAL PRISONER (HOLD FOR ONL,F,
F,B,01302018,01312018,HOUSTON,TX,77036,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
F,B,01302018,01312018,HOUSTON,TX,,320259,ENDANGERING A CHILD,FS,DADJ
F,B,01302018,01312018,BAYTOWN,TX,77520,239993,THEFT BY CHECK =>$100<$750,MB,
F,W,01302018,01312018,HOUSTON,TX,77571,359923,POSS W/INT DEL CS PG1 1G <4 GR,F2,
F,W,01302018,01312018,HOUSTON,TX,77571,559904,POSS CS PG 1 <1G,FS,
F,W,01302018,01312018,CROSBY,TX,77532,220205,BURGLARY OF HABITATION,F2,DADJ
F,W,01302018,01312018,HOUSTON,TX,77039,120404,AGG ROBBERY-DEADLY WPN,F1,
F,B,01302018,01312018,HOUSTON,TX,77037,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
F,B,01302018,01312018,HOUSTON,TX,77037,250118,FORGERY,FS,
F,B,01302018,01312018,HOUSTON,TX,77037,239981,THEFT BY CHECK $50.00 - $500.0,MB,
F,B,01302018,01312018,HOUSTON,TX,77090,480127,EVADING ARREST/DETENTION W/VEH,F3,
F,W,01302018,01312018,BAYTOWN,TX,77521,120404,AGG ROBBERY-DEADLY WPN,F1,DADJ
F,W,01302018,01312018,HOUSTON,TX,77089,230074,"THEFT >=$500 <$1,500",MA,
M,B,01292013,01312018,HOUSTON,TX,77072,380029,INTERFERE DUTIES PUB SERVANT,MB,
M,B,01292013,01312018,HOUSTON,TX,77072,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,01292018,01312018,HOUSTON,TX,77016,120123,CONSP ATT ROB-DEADLY WPN,F2,
M,B,01292018,01312018,HOUSTON,TX,77016,480101,EVADING ARREST/DETENTION,MA,
M,W,01312018,01312018,HOUSTON,TX,77039,909901,MOTION TO REVOKE PAROLE,F,
M,W,01302018,01312018,HOUSTON,TX,77039,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,01312018,01312018,HOUSTON,TX,77028,909901,MOTION TO REVOKE PAROLE,F,
M,B,01292018,01312018,HOUSTON,TX,77028,120123,CONSP ATT ROB-DEADLY WPN,F2,
M,B,01292018,01312018,HOUSTON,TX,77028,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,W,01302018,01312018,HOUSTON,TX,77092,131408,ASLT FAM/HOUSE MEM IMPED BRTH/,F3,
M,W,01302018,01312018,PASADENA,TX,77506,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,W,01302018,01312018,HOUSTON,TX,77064,290156,CRIM MISCH >=100 <$750,MB,
M,W,01302018,01312018,PASADENA,TX,77506,559908,POSS CS PG 2 <1GRAM,FS,
M,W,01302018,01312018,SPRING,TX,77388,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,01302018,01312018,HOUSTON,TX,77000,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,01312018,01312018,HOUSTON,TX,77032,250118,FORGERY,FS,DADJ
M,B,01302018,01312018,HOUSTON,TX,77042,520327,CARRYING HANDGUN IN MOTOR VEHI,MA,
M,B,01302018,01312018,HOUSTON,TX,77042,131406,CONTINUOUS VIOL AGAINST THE FA,F3,
M,B,01302018,01312018,HOUSTON,TX,77042,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,01302018,01312018,HOUSTON,TX,77026,570716,CRIM TRES HAB/SHLTR/SUPRFUND/I,MA,
M,W,01312018,01312018,HOUSTON,TX,77064,559911,POSS CS PG 3 <28 GRAMS,MA,
M,W,01302018,01312018,HOUSTON,TX,77055,559904,POSS CS PG 1 <1G,FS,
M,W,01302018,01312018,HOUSTON,TX,77055,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,DADJ
M,B,01302018,01312018,CALVER,TX,,909901,MOTION TO REVOKE PAROLE,F,
F,W,01302018,01312018,HOUSTON,TX,77037,239100,THEFT >=$100<$750,MB,
M,B,01302018,01312018,HOUSTON,TX,77065,909901,MOTION TO REVOKE PAROLE,F,
M,B,01302018,01312018,HOUSTON,TX,77065,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
F,B,01302018,01312018,HOUSTON,TX,77000,400409,PROSTITUTION WITH 3 OR MORE PR,FS,
F,B,01302018,01312018,HOUSTON,TX,77021,380029,INTERFERE DUTIES PUB SERVANT,MB,
M,B,01312018,01312018,HOUSTON,TX,77014,820863,FIL OBTAIN TX LICENSE WITHIN 3,MC,COMM
M,B,01312018,01312018,HOUSTON,TX,77014,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,01312018,01312018,HOUSTON,TX,77014,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,01312018,01312018,HOUSTON,TX,77014,820619,NO SEAT BELT-DRIVER,MC,COMM
M,W,01302018,01312018,HOUSTON,TX,77080,131420,ASSAULT-FAMILY MEMBER,MA,
M,B,01302018,01312018,HOUSTON,TX,,559910,POSS CS PG 2 4G - 400G,F2,
M,B,01302018,01312018,HOUSTON,TX,,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,B,01302018,01312018,HOUSTON,TX,,820104,SPEEDING,MC,COMM
M,B,01302018,01312018,HOUSTON,TX,77088,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,01302018,01312018,HOUSTON,TX,77088,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,01302018,01312018,HOUSTON,TX,77064,220205,BURGLARY OF HABITATION,F2,
F,W,01302018,01312018,HOUSTON,TX,77016,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
F,W,01302018,01312018,HOUSTON,TX,77016,131311,ASSAULT,MC,COMM
M,W,01302018,01312018,"COVE, CHAM",TX,77523,400416,PROSTITUTION NONPUBLIC PAY FEE,MB,
M,B,01302018,01312018,HOUSTON,TX,77032,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,01302018,01312018,HOUSTON,TX,77032,540097,FAILURE MAINTAIN FINANCIAL RES,MC,
M,B,01312018,01312018,KATY,TX,77449,820755,WRONG COLOR LIC PLATE LIGHT,MC,COMM
M,B,01312018,01312018,KATY,TX,77449,820112,NO DRIVER'S LICENSE,MC,COMM
M,W,01302018,01312018,HOUSTON,TX,77064,559904,POSS CS PG 1 <1G,FS,
M,W,01302018,01312018,HOUSTON,TX,77064,559906,POSS CS PG 1 4G - 200G,F2,
M,W,01302018,01312018,HOUSTON,TX,77064,520303,FELON POSS WPN,F3,
M,W,01302018,01312018,HOUSTON,TX,77064,241111,UNAUTH USE OF VEHICLE,FS,
M,W,01302018,01312018,HOUSTON,TX,77064,549944,RECKLESS DRIVING,MB,
M,W,01302018,01312018,HOUSTON,TX,77064,239100,THEFT >=$100<$750,MB,
M,W,01302018,01312018,DAYTON,TX,77535,400416,PROSTITUTION NONPUBLIC PAY FEE,MB,
M,W,01302018,01312018,DAYTON,TX,77535,400416,PROSTITUTION NONPUBLIC PAY FEE,MB,
M,W,01302018,01312018,HOUSTON,TX,77013,400416,PROSTITUTION NONPUBLIC PAY FEE,MB,
M,B,01302018,01312018,HOUSTON,TX,77087,239100,THEFT >=$100<$750,MB,
M,W,01302018,01312018,CONROE,TX,77304,540112,FSGI ACC ATTEND DAMAGE VEH>=$2,MB,
M,W,01302018,01312018,WEBSTER,TX,77598,400416,PROSTITUTION NONPUBLIC PAY FEE,MB,
M,B,01302018,01312018,HOUSTON,TX,,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
M,B,01302018,01312018,HOUSTON,TX,,220676,UNLAW USE OF CRIMINAL INSTR,MA,
F,B,01302018,01312018,HOUSTON,TX,77084,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,01302018,01312018,HOUSTON,TX,77081,360098,FAIL TO COMPLY AS SEX OFFENDER,F3,
M,W,01302018,01312018,HIGHLANDS,TX,,131421,AGG ASSAULT-FAMILY MEMBER,F2,
M,W,01302018,01312018,HOUSTON,TX,77016,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,W,01312018,01312018,HOUSTON,TX,77076,559904,POSS CS PG 1 <1G,FS,
M,W,01302018,01312018,HOUSTON,TX,77057,740023,VIOL PROTECTIVE ORDER,MA,
M,W,01312018,01312018,HOUSTON,TX,77057,131420,ASSAULT-FAMILY MEMBER,MA,
M,W,01302018,01312018,HOUSTON,TX,77000,380029,INTERFERE DUTIES PUB SERVANT,MB,
M,A,01302018,01312018,HOUSTON,TX,77057,540416,DRIVING WHILE INTOXICATED,MB,
F,W,01312018,01312018,HOUSTON,TX,77064,210096,TERRORISTIC THREAT,MA,
F,W,01312018,01312018,HOUSTON,TX,77064,821181,POSS/CON ALCOH BEV IN PARK WHN,MC,
F,W,01312018,01312018,HOUSTON,TX,77064,260606,ISSUE BAD CHECK,MC,
M,B,01302018,01312018,HOUSTON,TX,,559904,POSS CS PG 1 <1G,FS,
M,B,01302018,01312018,HOUSTON,TX,77081,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,01302018,01312018,PEARLAND,TX,77584,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,W,01302018,01312018,CLEVELAND,TX,77327,239100,THEFT >=$100<$750,MB,
M,B,01302018,01312018,HOUSTON,TX,,489901,FAIL TO ID TO P.O. FALSE INF/F,MA,
M,B,01302018,01312018,HOUSTON,TX,,131302,ASSAULT-BODILY INJURY,MA,
M,B,01302018,01312018,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,01312018,01312018,,,,559904,POSS CS PG 1 <1G,FS,
F,B,01302018,01312018,HOUSTON,TX,,131421,AGG ASSAULT-FAMILY MEMBER,F2,
M,B,01302018,01312018,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,01302018,01312018,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,01302018,01312018,HOUSTON,TX,,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,W,01302018,01312018,HOUSTON,TX,77018,559905,POSS CS PG 1  1 - 4 GRAMS,F3,DADJ
F,U,01302018,01312018,HOUSTON,TX,77022,489902,FAIL TO ID TO P.O. FALSE INF,MB,
F,U,01302018,01312018,HOUSTON,TX,77022,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,U,01302018,01312018,HOUSTON,TX,77022,821472,NO INSPECTION CERTIFICATE,MC,COMM
M,W,01302018,01312018,HOUSTON,TX,77002,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,B,01302018,01312018,HOUSTON,TX,,220096,BURGLARY OF A BUILDING,FS,
M,B,01302018,01312018,HOUSTON,TX,,220096,BURGLARY OF A BUILDING,FS,
M,B,01202018,01312018,HOUSTON,TX,77028,290156,CRIM MISCH >=100 <$750,MB,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
M,W,01302018,01312018,HOUSTON,TX,77047,550027,POSS CHILD PORNOGRAPHY,F3,
F,W,01302018,01312018,HOUSTON,TX,77089,230156,THEFT OF SERVICE >=$100<$750,MB,
F,B,01312018,01312018,SPRING,TX,77373,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
F,W,01312018,01312018,HOU,,,131421,AGG ASSAULT-FAMILY MEMBER,F2,
F,,01312018,01312018,HOUSTON,TX,77042,909701,OUT OF STATE - FUGITIVE,M,
F,W,01302018,01312018,BELLE CHAS,LA,70037,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,W,01302018,01312018,BELLE CHAS,LA,70037,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,W,01302018,01312018,BELLE CHAS,LA,70037,820108,EXPIRED REGISTRATION,MC,COMM
F,W,01302018,01312018,BELLE CHAS,LA,70037,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
F,W,01302018,01312018,BELLE CHAS,LA,70037,820828,EXPIRED INSPECTION CERTIFICATE,MC,COMM
