SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,05232018,05242018,HOUSTON,TX,77040,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,W,05232018,05242018,HOUSTON,TX,77064,139903,ASSLT INT/RCK/IMP/BRTH/CIRC/PR,F2,DADJ
M,B,05232018,05242018,HOUSTON,TX,77022,230151,"THEFT >=$750 <$2,500",MA,
M,W,05232018,05242018,HOUSTON,TX,77022,540401,DRIVING WHILE INTOXICATED,MA,
M,W,05232018,05242018,MAGNOLIA,TX,77353,980000,FEDERAL PRISONER (HOLD FOR ONL,F,
M,B,05232018,05242018,NEW ORLEAN,LA,70127,909701,OUT OF STATE - FUGITIVE,M,
M,B,05232018,05242018,NEW ORLEAN,LA,70127,239100,THEFT >=$100<$750,MB,
M,,05232018,05242018,HOUSTON,TX,77004,131408,ASLT FAM/HOUSE MEM IMPED BRTH/,F3,
M,B,05232018,05242018,SPRING,TX,77388,820289,FAILURE OR REFUSAL TO PAY TOLL,MC,COMM
M,B,05232018,05242018,SPRING,TX,77388,820935,OPR_MOTOR VEH ON TOLL RD WHEN,MC,COMM
M,B,05232018,05242018,SPRING,TX,77388,820104,SPEEDING,MC,COMM
M,B,05232018,05242018,SPRING,TX,77388,820104,SPEEDING,MC,COMM
M,W,05232018,05242018,BAYTOWN,TX,77521,570703,TRESPASS PROP/BLDG-NO FORB ENT,MB,
M,A,05232018,05242018,HOUSTON,TX,77072,559925,MAN/DEL CS PG II OVER 400 GRAM,F1,
M,W,05232018,05242018,HOUSTON,TX,77002,359917,POSS DRUG PARAPHERNALIA,MC,COMM
M,W,05232018,05242018,HOUSTON,TX,77002,420003,PUBLIC INTOXICATION,MC,COMM
F,B,05232018,05242018,HOUSTON,TX,77021,820104,SPEEDING,MC,COMM
