SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,B,10262016,10272016,HOUSTON,TX,77015,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,B,10262016,10272016,HOUSTON,TX,77015,820459,DISREG TRAFFIC CONTROL DEVICE,MC,COMM
M,B,10262016,10272016,HOUSTON,TX,77015,820289,FAILURE OR REFUSAL TO PAY TOLL,MC,COMM
M,B,10262016,10272016,HOUSTON,TX,77373,480101,EVADING ARREST/DETENTION,MA,
F,W,10262016,10272016,HOUSTON,TX,77015,909901,MOTION TO REVOKE PAROLE,F,
F,B,10262016,10272016,CHANNELVIE,TX,77530,269955,DISPLAY FICTITIOUS LICENSE PLA,MB,
F,B,10262016,10272016,CHANNELVIE,TX,77530,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
F,B,10262016,10272016,CHANNELVIE,TX,77530,820112,NO DRIVER'S LICENSE,MC,COMM
F,B,10262016,10272016,CHANNELVIE,TX,77530,820772,FAILURE TO APPEAR,MC,COMM
F,B,10262016,10272016,CHANNELVIE,TX,77530,820772,FAILURE TO APPEAR,MC,COMM
F,B,10262016,10272016,HOUSTON,TX,77004,559904,POSS CS PG 1 <1G,FS,
F,W,10262016,10272016,HOUSTON,TX,77017,356008,DEL MARIJ <=1/4 OZ N/REMUN,MB,
M,W,10262016,10272016,KATY,TX,77449,559904,POSS CS PG 1 <1G,FS,
M,W,10262016,10272016,KATY,TX,77449,480127,EVADING ARREST/DETENTION W/VEH,F3,DADJ
M,B,10262016,10272016,SPRING,TX,77379,820935,OPR_MOTOR VEH ON TOLL RD WHEN,MC,COMM
M,B,10262016,10272016,SPRING,TX,77379,820108,EXPIRED REGISTRATION,MC,COMM
M,B,10262016,10272016,SPRING,TX,77379,820104,SPEEDING,MC,COMM
M,B,10262016,10272016,SPRING,TX,77379,820828,EXPIRED INSPECTION CERTIFICATE,MC,COMM
M,B,10252016,10272016,HOUSTON,TX,,570704,TRESPASS PROP/BLDG-NO DEPART,MB,
M,B,10262016,10272016,SPRING,TX,77373,220205,BURGLARY OF HABITATION,F2,DADJ
M,B,10262016,10272016,HOUSTON,TX,77035,290156,CRIM MISCH >=100 <$750,MB,
M,B,10262016,10272016,HOUSTON,TX,77035,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,10262016,10272016,HOUSTON,TX,77035,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,W,10262016,10272016,HOUSTON,TX,,570701,CRIMINAL TRESPASS,MA,
M,W,10272016,10272016,HOUSTON,TX,77034,420003,PUBLIC INTOXICATION,MC,COMM
M,W,10262016,10272016,HOUSTON,TX,77073,540471,DWI 1ST OFFENDER BAC>=0.15,MA,
M,W,10262016,10272016,KATY,TX,77493,131318,ASSAULT-BOD INJ-PUB SERV/RETAL,F3,
M,B,10262016,10272016,HOUSTON,TX,77042,260738,DRIVER LICENSE/ID FALSE,MA,
M,B,10262016,10272016,KATY,TX,77449,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,B,10262016,10272016,HOUSTON,TX,,909901,MOTION TO REVOKE PAROLE,F,
M,W,10262016,10272016,SHEPERD,TX,77371,559904,POSS CS PG 1 <1G,FS,
M,W,10262016,10272016,HOUSTON,TX,77008,260544,CREDIT/DEBIT CARD ABUSE,FS,
M,W,10262016,10272016,HOUSTON,TX,77026,909901,MOTION TO REVOKE PAROLE,F,
M,B,10262016,10272016,TEXAS CITY,TX,77590,559904,POSS CS PG 1 <1G,FS,
M,B,10262016,10272016,HOUSTON,TX,77026,559905,POSS CS PG 1  1 - 4 GRAMS,F3,DADJ
M,W,10262016,10272016,HOUSTON,TX,77020,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,B,10272016,10272016,HOUSTON,TX,,820271,FAILURE TO STOP & GIVE INFO,MB,
M,B,10272016,10272016,HOUSTON,TX,77009,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
M,B,10272016,10272016,HOUSTON,TX,77009,820843,DEFECTIVE LICENSE PLATE LIGHT,MC,COMM
M,B,10272016,10272016,HOUSTON,TX,77009,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
M,B,10262016,10272016,HOUSTON,TX,77009,559948,POSS W/INT DEL/MAN/DEL PG1 >=4,F1,
M,B,10272016,10272016,HOUSTON,TX,77009,359923,POSS W/INT DEL CS PG1 1G <4 GR,F2,
M,B,10272016,10272016,HOUSTON,TX,77009,559904,POSS CS PG 1 <1G,FS,
M,B,10272016,10272016,HOUSTON,TX,77009,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
M,W,10272016,10272016,"HOUSTON,",TX,77064,131421,AGG ASSAULT-FAMILY MEMBER,F2,
M,B,10262016,10272016,HOUSTON,TX,77077,888888,CHILD SUPPORT VIOLATION,MC,
F,B,10262016,10272016,HUMBLE,TX,77338,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,
F,B,10262016,10272016,HUMBLE,TX,77338,480127,EVADING ARREST/DETENTION W/VEH,F3,
F,B,10262016,10272016,HUMBLE,TX,77396,239100,THEFT >=$100<$750,MB,
F,B,10262016,10272016,HOUSTON,TX,77076,239100,THEFT >=$100<$750,MB,
F,B,10272016,10272016,HOUSTON,TX,77076,239920,THEFT - $50-$500,MB,
M,W,10272016,10272016,HOUSTON,TX,77090,820112,NO DRIVER'S LICENSE,MC,COMM
M,W,10272016,10272016,HOUSTON,TX,77090,820115,DEFECTIVE TAIL LIGHT,MC,COMM
F,W,10262016,10272016,HOUSTON,TX,77084,320259,ENDANGERING A CHILD,FS,
M,W,10262016,10272016,HOUSTON,TX,77023,570704,TRESPASS PROP/BLDG-NO DEPART,MB,
M,W,10262016,10272016,HOUSTON,TX,77023,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,W,10262016,10272016,PASADENA,TX,77505,230079,THEFT UNDER $1500 - 3RD OFF.,FS,DADJ
M,W,10262016,10272016,LA PORTE,TX,77571,540416,DRIVING WHILE INTOXICATED,MB,
M,W,10262016,10272016,HOSUTON,TX,77016,290152,"CRIMINAL MISCHIEF >=$2,500<30K",FS,
M,W,10262016,10272016,HOSUTON,TX,77016,131302,ASSAULT-BODILY INJURY,MA,DISP
M,W,10262016,10272016,HOUSTON,TX,77067,320259,ENDANGERING A CHILD,FS,
M,W,10262016,10272016,HOUSTON,TX,77023,410019,PURCHASE/FURNISH ALCOH TO MINO,MA,
M,B,10272016,10272016,HOUSTON,TX,77095,820104,SPEEDING,MC,COMM
M,B,10272016,10272016,HOUSTON,TX,77095,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
M,B,10272016,10272016,HOUSTON,TX,77095,820104,SPEEDING,MC,COMM
M,B,10272016,10272016,HOUSTON,TX,77095,359917,POSS DRUG PARAPHERNALIA,MC,COMM
M,W,10262016,10272016,BAYTOWN,TX,77521,239100,THEFT >=$100<$750,MB,
M,W,10262016,10272016,BAYTOWN,TX,77520,239100,THEFT >=$100<$750,MB,
M,W,10262016,10272016,BAYTOWN,TX,77520,239100,THEFT >=$100<$750,MB,
M,B,10262016,10272016,HOUSTON,TX,,559904,POSS CS PG 1 <1G,FS,
M,B,10262016,10272016,HOUSTON,TX,,480221,TAMPER/FABRICATE EVIDENCE,F3,
M,W,10262016,10272016,HOUSTON,TX,77060,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,W,10262016,10272016,HOUSTON,TX,77060,559921,POSS W/INT MAN/DEL CS PG1 >= 4,F1,
M,W,10262016,10272016,HOUSTON,TX,77069,290151,"CRIMINAL MISCHIEF >=$750<$2,50",MA,
M,W,10262016,10272016,HARRIS CO,TX,77089,369998,SEX/PER/BY CHILD/EMP/AUTH/INDC,F2,
M,W,10262016,10272016,HARRIS CO,TX,77089,369911,ONLINE SOLICITATION OF MINOR,F3,
M,W,10262016,10272016,HARRIS CO,TX,77089,550027,POSS CHILD PORNOGRAPHY,F3,
M,B,10262016,10272016,LEAGUE CIT,TX,77573,239100,THEFT >=$100<$750,MB,
M,W,10262016,10272016,HOUSTON,TX,77009,559904,POSS CS PG 1 <1G,FS,
M,B,10262016,10272016,HOUSTON,TX,,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
M,B,10262016,10272016,CROSBY,TX,77532,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,B,10262016,10272016,HOUSTON,TX,,559917,MAN/DEL CS PG I <1GRAM,FS,
M,B,10262016,10272016,HOUSTON,TX,77038,359919,POSS DANGEROUS DRUG,MA,
M,B,10262016,10272016,HOUSTON,TX,77068,559904,POSS CS PG 1 <1G,FS,
M,B,10262016,10272016,HOUSTON,TX,77068,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,10262016,10272016,HOUSTON,TX,77068,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,10262016,10272016,HOUSTON,TX,77068,820467,DROVE WITHOUT LIGHTS WHEN REQ.,MC,COMM
M,B,10262016,10272016,,,,549907,DRV W/LIC INV W/PR CN/SUS/W/O,MB,
M,W,10262016,10272016,HOUSTON,TX,,131420,ASSAULT-FAMILY MEMBER,MA,
