SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,09302016,10012016,MANVEL,TX,77087,540471,DWI 1ST OFFENDER BAC>=0.15,MA,PROB
F,B,09302016,10012016,HOUSTON,TX,77018,559906,POSS CS PG 1 4G - 200G,F2,DADJ
M,B,09292016,10012016,HOUSTON,TX,77083,220205,BURGLARY OF HABITATION,F2,
M,W,09302016,10012016,HOUSTON,TX,77012,540471,DWI 1ST OFFENDER BAC>=0.15,MA,PROB
M,B,09282016,10012016,HOUSTON,TX,77060,120502,ROBBERY-THREATS,F2,
M,W,09302016,10012016,HOUSTON,TX,77014,540407,DWI 2ND,MA,PROB
M,B,09292016,10012016,KATY,TX,77449,570704,TRESPASS PROP/BLDG-NO DEPART,MB,
M,B,09292016,10012016,BAYTOWN,TX,77520,230152,"THEFT <$2,500 2/MORE PREV CONV",FS,
F,W,09302016,10012016,CHANNELVIE,TX,77530,888888,CHILD SUPPORT VIOLATION,MC,
M,W,09292016,10012016,HOUSTON,TX,77008,570704,TRESPASS PROP/BLDG-NO DEPART,MB,
F,W,09302016,10012016,ROSENBERG,TX,,239100,THEFT >=$100<$750,MB,DADJ
M,B,09292016,10012016,HOUSTON,TX,,369916,POSS CS NOT IN PG,MB,
M,B,09292016,10012016,HOUSTON,TX,,570704,TRESPASS PROP/BLDG-NO DEPART,MB,
F,B,09302016,10012016,HOUSTON,TX,77082,131302,ASSAULT-BODILY INJURY,MA,DADJ
M,W,09292016,10012016,CHANNELVIE,TX,,262008,MONEY LAUNDERING >=$30K<$150K,F3,
M,B,09292016,10012016,HOUSTON,TX,,241111,UNAUTH USE OF VEHICLE,FS,
M,B,09292016,10012016,HOUSTON,TX,,559904,POSS CS PG 1 <1G,FS,
M,B,09292016,10012016,HOUSTON,TX,77089,356218,POSS MARIJ  4 OZ. - 5 LBS.,FS,
