SEX,RACE,ARREST DATE,BOOKING DATE,ADDRESS CITY,ADDRESS STATE,ADDRESS ZIP,CHARGE CODE,CHARGE WORDING,CHARGE LEVEL,DISPOSITION
M,W,10152016,10162016,CYPRESS,TX,77429,530940,HARASSMENT - VERBAL,MB,
M,W,10152016,10162016,HOUSTON,TX,77039,380029,INTERFERE DUTIES PUB SERVANT,MB,
M,B,10152016,10162016,HOUSTON,TX,77090,489902,FAIL TO ID TO P.O. FALSE INF,MB,
F,W,10152016,10162016,HOUSTON,TX,77077,239100,THEFT >=$100<$750,MB,
F,W,10152016,10162016,HOUSTON,TX,,356226,POSS MARIJUANA UNDER 2 OZ (HSC,MB,
F,B,10152016,10162016,HOUSTON,TX,77060,480101,EVADING ARREST/DETENTION,MA,
F,B,10142016,10162016,ORANGE,TX,77630,480127,EVADING ARREST/DETENTION W/VEH,F3,
M,W,10142016,10162016,HOUSTON,TX,77027,250118,FORGERY,FS,
M,W,10142016,10162016,HOUSTON,TX,77095,909901,MOTION TO REVOKE PAROLE,F,
M,W,10142016,10162016,HOUSTON,TX,77095,820772,FAILURE TO APPEAR,MC,
M,W,10142016,10162016,HOUSTON,TX,77095,540097,FAILURE MAINTAIN FINANCIAL RES,MC,
M,W,10142016,10162016,HOUSTON,TX,77095,820126,FAIL TO YEILD RIGHT OF WAY,MC,
M,B,10142016,10162016,MISSOURI C,TX,77489,220205,BURGLARY OF HABITATION,F2,
M,W,10142016,10162016,HOUSTON,TX,,570716,CRIM TRES HAB/SHLTR/SUPRFUND/I,MA,
M,W,10142016,10162016,HOUSTON,TX,,888888,CHILD SUPPORT VIOLATION,MC,
M,W,10142016,10162016,HOUSTON,TX,,549935,DRIVING WHILE LIC SUSPENDED -,MB,
M,B,10152016,10162016,HOUSTON,TX,,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,10142016,10162016,BAYTOWN,TX,77521,220074,BURGLARY OF VEHICLE,MA,
M,W,10142016,10162016,HOUSTON,TX,77023,820271,FAILURE TO STOP & GIVE INFO,MB,
M,B,10142016,10162016,,,,570704,TRESPASS PROP/BLDG-NO DEPART,MB,
M,B,10142016,10162016,HOUSTON,TX,77091,559904,POSS CS PG 1 <1G,FS,
M,B,10142016,10162016,HOUSTON,TX,77091,559904,POSS CS PG 1 <1G,FS,
M,B,10152016,10162016,CYPRESS,TX,77433,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,10152016,10162016,CYPRESS,TX,77433,820484,FAIL TO DISPLAY TWO HEADLIGHTS,MC,COMM
M,B,10152016,10162016,CYPRESS,TX,77433,820622,NO STOP LAMP(S),MC,COMM
M,B,10152016,10162016,CYPRESS,TX,77433,820112,NO DRIVER'S LICENSE,MC,COMM
M,B,10142016,10162016,HOUSTON,TX,,130119,AGG ASSAULT W/DEADLY WEAPON,F2,
M,B,10152016,10162016,HOUSTON,TX,77047,820168,CUTTING THRU PRIVATE DRIVE,MC,COMM
M,B,10152016,10162016,HOUSTON,TX,77047,821412,DRIVING WHILE LICENSE INVALID,MC,COMM
M,B,10152016,10162016,HOUSTON,TX,77047,540097,FAILURE MAINTAIN FINANCIAL RES,MC,COMM
M,B,10152016,10162016,HOUSTON,TX,77047,820746,VIOLATE PROMISE TO APPEAR,MC,COMM
